label_id,label_name
11464,Garbage Records
3198,Chrysalis
17033,Polar State
25281,Twisted Audio
1818,Not On Label
7647,Vibrant Music
438187,Club Hitz
86471,Crib Underground
23782,Strictly Hits Vinyl Service
55613,Columbia House
117758,Hop Records (2)
23782,Strictly Hits Vinyl Service
779096,Bygone Records
207635,Maxell
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
23782,Strictly Hits Vinyl Service
34794,Risk Records
19495,Up Above Records
3284,Weekend Records
912,Dos Or Die Recordings
174466,3am Recordings (2)
13090,Bad Boy Entertainment
2186,Jive
95990,Ransom Note US
2311,Interscope Records
81653,Go 4 Music
94415,Def Squad
13095,Passion Records
28607,V2
11956,Fondle 'Em
63809,6 Hole Records
27031,Sire
681,Atlantic
26099,Dicey Records Ltd.
37247,Violator
8984,Loud Records
1818,Not On Label
796,Universal Records
5896,Deepfunk Records
873194,Blind Box Series
362,Arista
703,SOM Underground
11668,Battle Axe Records
861095,CGI Records (3)
4933,Koch Records
761470,Tokyo Wax
3718,Ahead Of Our Time
980200,Vanity Press Records
471,Dust Traxx
1005,Epic
8371,Robbins Entertainment
87,Freerange Records
28650,Tommy Boy Black Label
999,EastWest
5574,EastWest Records America
8984,Loud Records
2311,Interscope Records
216422,Heat Music
221,Classic
28461,Blaze One Records
20,Moody Recordings
314,Dance Mania
47080,Sebadukes
184454,Magnetic Recordings (2)
320,Formation Records
77343,Sub Pop
2586,Organico
1005,Epic
654,Capitol Records
15336,Hiero Imperium
878,MCA Records
88083,Frontline Entertainment
109,Ninja Tune
109,Ninja Tune
398551,50Weapons
971342,Galaxy Sound Co.
1802,Remains
520526,Pressed For Time
23528,Warp Records
8201,Rhymesayers Entertainment
499019,Chit Chat Records
5459,Headquarters (UK)
43706,Hudd Traxx
138670,Lovers Rock
1208276,De Grey
305848,KRU Records
1000,Warner Bros. Records
1000,Warner Bros. Records
750,Virgin
97,Moods & Grooves
1427605,The Regal Beagle
206223,Apersonal Music
9852,Phunked Up Recordings
419,Creative Music
1089886,Better Listen Records
213362,Roundabout Sounds
5761,EMI America
56060,Activ-Analog Records
604978,Downtown 304
4932,Gee Street
125240,Organik Recordings
135755,Loco Records (2)
53261,MECA Records
2186,Jive
21864,Grit Records
39357,Mercury
39357,Mercury
681,Atlantic
47694,Hi-Rise Records
22572,Zoo York Recordz
4898,United Artists Records
192,Ffrreedom
64111,Disturbing Tha Peace
1312690,Honey Butter Records
69,Yoshitoshi Recordings
13409,Uptown Records
24827,Social Studies
206223,Apersonal Music
2182,Jasper Stone Trax
1866,Columbia
9615,Molemen
25386,Hyperdub
1000,Warner Bros. Records
651,Elektra
168625,Innovative Leisure Records
130856,Wild Oats
11910,Philadelphia International Records
22933,JMJ
312,Subliminal
878,MCA Records
57351,ArcTheFinger Records
1965,Big Beat
571695,Insect Queen Music
571695,Insect Queen Music
571695,Insect Queen Music
34104,Super Bro
157,Reprise Records
24775,Kwaito Recordings
891933,People Of Earth
84462,Chisel Sound
283,Junior Boy's Own
980370,Hobo Camp
50848,Silent Records (2)
590,Silver Network
14473,Mary Joy Recordings
654,Capitol Records
56185,Post Present Medium
24105,Light In The Attic
153,RAM Records
692469,89:GHOST
23528,Warp Records
2586,Organico
2454,Silk Entertainment
27610,Galapagos4
9664,Olive Records
9664,Olive Records
22865,P.R.O. Division
399283,Argot (2)
692469,89:GHOST
3198,Chrysalis
19764,No Limit Records
2186,Jive
20046,Get Sum Records
799,Bunchlox Music
63894,Electro Nation
12099,X-Mix
904,A&M Records
18666,Stimulated Records
27870,Official Jointz Recordings
375893,DHM Records (3)
1000,Warner Bros. Records
206623,Timesig
3820,ATCO Records
50851,Okayplayer Records
2186,Jive
711528,Dizzy Tunes
29377,!K7 Records
12404,Four Play Music
15638,Cadenza
105237,Redefinition Records
128,Metalheadz
990989,Sequel (2)
878,MCA Records
450734,Black Booby
15172,Wreck Records
873194,Blind Box Series
499019,Chit Chat Records
980370,Hobo Camp
1429510,Nude Club Records
2739,Profile Records
47001,Brainsick Enterprise
654,Capitol Records
1234140,Cool Ranch
615733,The Nite Owl Diner
193472,L.I.E.S.  (Long Island Electrical Systems)
1384304,Brooklyn North
5395,Shewey Trax
5395,Shewey Trax
670100,Normal Surround
873194,Blind Box Series
873194,Blind Box Series
24001,All Time High
24001,All Time High
96104,Uptempo Dance Music
24001,All Time High
19005,Anonymous
5589,Greenskeepers Music
1565,Contact
105237,Redefinition Records
109,Ninja Tune
70582,First Power Records
532641,Technicolour
349159,LateNightTales
315771,Anotherday Records
6552,Luke Skyywalker Records
1384304,Brooklyn North
214417,Lumberjacks In Hell
95,Guidance Recordings
891933,People Of Earth
891933,People Of Earth
1567,Strange Fruit
20904,Insiduous Urban Records
3535,Kazumi
17722,Co-Lab Recordings
539954,Plastik People Recordings
532641,Technicolour
1866,Columbia
651,Elektra
198816,Bliq
25386,Hyperdub
814792,Best Record Italy
499019,Chit Chat Records
878,MCA Records
6136,The Consumers Research & Development Label
1,Planet E
937473,Fit Sound
117356,Houseguest Music
180010,Night Slugs
2186,Jive
249446,"Tomorrow Is Now, Kid!"
43335,Swirl Records
62399,Afu Limited
65616,Aus Music
164210,Clockwork Music
9610,Fat Beats
216646,"Not On Label (Kenny ""Dope"" Gonzalez)"
1434415,Popguard Records
142710,Radiograffiti
124551,M.A.C.E. Music
208012,Get On Down
772671,Wonder Stories
8943,Ariwa
259225,Katalyst Records
1195822,was / is
19641,Jellybean Soul
3109,Charisma
652050,Material Image
135088,Not On Label (Michael Jackson)
814792,Best Record Italy
8270,Solar
5746,Igloo Music
253,Peacefrog Records
702,OM Records
901201,Vinyl Only (2)
698,Echo
253,Peacefrog Records
12695,Zoo Entertainment
23528,Warp Records
878,MCA Records
35,Ovum Recordings
2859,Hollywood Records
1005,Epic
809548,Noizemaker Records
814792,Best Record Italy
3578,550 Music
8984,Loud Records
232335,100% Silk
814792,Best Record Italy
24848,Biscuithead Recordings
761470,Tokyo Wax
22277,Nature Sounds
57351,ArcTheFinger Records
4528,Canvas
878,MCA Records
65616,Aus Music
179611,Ghetto Sci-Fi Music
601672,Street Corner Music (2)
1216,Rawkus
11128,Psychostasia Recordings
538,Perlon
599706,Ridiculous Rhythm Records
980370,Hobo Camp
95306,Faze Action
5115,Paisley Park
651,Elektra
8371,Robbins Entertainment
4241,Def Jam Recordings
7680,Bastard Jazz Recordings
615201,Siesta Records (2)
982249,Grunt (3)
399283,Argot (2)
79407,Blacksmith Music
63788,Birthwrite Records
39357,Mercury
507776,Tasteful Nudes
8780,Popular Records
157,Reprise Records
937473,Fit Sound
339359,Olsen
716847,Rhythm Cult
716847,Rhythm Cult
43706,Hudd Traxx
237441,Truncate
86,Compost Records
5232,Electric Souls
901201,Vinyl Only (2)
698143,AC-EXP
14033,Altered Vibes
4241,Def Jam Recordings
261667,New Generation Records
23458,Eargasmic Recordings
198815,Finale Sessions
65616,Aus Music
75429,Copter Records
232335,100% Silk
56128,Universal Music Special Markets
878,MCA Records
90121,Barry U Records
1866,Columbia
1818,Not On Label
109,Ninja Tune
624128,D3 Elements
980200,Vanity Press Records
95,Guidance Recordings
12274,Neutron Records
393838,Chronicle (3)
825854,Bahnsteig 23
980200,Vanity Press Records
1845,Energy Industries
589495,Kin-Ben Label
925964,Shall Not Fade
23528,Warp Records
487198,Going Good
546499,Mindshift Records
128,Metalheadz
390040,Office Recordings
921893,Safe Trip
1202158,Cong Burn
1202158,Cong Burn
11201,Life Records
980200,Vanity Press Records
83986,Five Day Weekend
454861,Styles Upon Styles
46768,Boysnoize Records
4304,Delicious Vinyl
4304,Delicious Vinyl
214417,Lumberjacks In Hell
1483632,Blkmarket Music
980200,Vanity Press Records
65616,Aus Music
503480,Beste Modus
770902,Contort Yourself
770902,Contort Yourself
1103,Big Dada Recordings
1000,Warner Bros. Records
1233035,E-MISSIONS
1072902,DVE Records
714926,1432 R
1458568,Detroit Westside Kid
330433,Developer Archive
3657,Electric Kingdom
975,Smalltown Supersound
425873,Root Down Records
7357,4 Track Records
901746,The DNB Guild
141580,Froth'n
1043095,New York Trax Imports
13409,Uptown Records
796,Universal Records
3701,Sutra Records
1884,Cube Recordings
980200,Vanity Press Records
89810,Race Car Productions
6,Ruffhouse Records
65364,EIGHT-TRACKS
113785,P&D
5411,Unidisc
1456260,Tormenta Electrica
3198,Chrysalis
925964,Shall Not Fade
4644,Addict Records
1125591,NBAST
393838,Chronicle (3)
56916,Mad Decent
971342,Galaxy Sound Co.
11128,Psychostasia Recordings
39,i! Records
668335,Most Excellent Unlimited
8943,Ariwa
842941,Grid Systems Records
956086,New York Trax
362,Arista
925964,Shall Not Fade
877031,Luxury Problems
1330349,Super Tuff Records
160,XL Recordings
123115,Great Circles
1195806,is / was
10485,Real Vinyl
878,MCA Records
1306145,Katharsis Recordings
414151,Rogue Cat Sounds
3950,Crammed Discs
417,Analog Records USA
3180,Monolake / Imbalance Computer Music
1488,Alleviated Records
14,F Communications
11128,Psychostasia Recordings
50854,Kling Klong
925964,Shall Not Fade
925964,Shall Not Fade
623858,God Particle
861095,CGI Records (3)
861095,CGI Records (3)
935165,Combat Records (6)
935165,Combat Records (6)
95,Guidance Recordings
605646,D.KO Records
935165,Combat Records (6)
61218,[PIAS] Recordings
9610,Fat Beats
2903,Galactive
11128,Psychostasia Recordings
160,XL Recordings
11358,RCA Victor
108,Schematic
374,Sound Signature
374,Sound Signature
55662,EMI USA
55662,EMI USA
654360,Sensu
1233035,E-MISSIONS
953300,Kajunga Records
316364,SlapFunk Records
1385,Sonig
1346529,Dusk & Haze
538535,Secret Squirrel (2)
312777,Repitch Recordings
214417,Lumberjacks In Hell
681,Atlantic
1044,Terminal M
26011,Tommy Boy
925964,Shall Not Fade
4776,Sugar Hill Records
11356,Fresh Records
899798,Parang Recordings
904636,Spe:c
165523,Clone Aqualung Series
624128,D3 Elements
237441,Truncate
1818,Not On Label
1405543,Stowaway
285748,Tusk Wax
1483632,Blkmarket Music
1504050,Ad Hoc Records (3)
664504,Sisterjam
7681,Eighth Dimension Records
879375,Schatzi
4776,Sugar Hill Records
901746,The DNB Guild
13090,Bad Boy Entertainment
2270,Force Lab
206623,Timesig
1866,Columbia
19006,Mashit
1195822,was / is
31242,Dirt Crew Recordings
824561,Absence Seizure
824561,Absence Seizure
852915,Giant (9)
852915,Giant (9)
1448191,Ninety Now
1448191,Ninety Now
128,Metalheadz
5044,Nitrous Oxide Records
1407957,Inkal
937473,Fit Sound
237,Drumcode
1276142,Enclave Records (4)
980200,Vanity Press Records
8201,Rhymesayers Entertainment
1429510,Nude Club Records
1459271,Carebears
904,A&M Records
8943,Ariwa
1000,Warner Bros. Records
153,RAM Records
934,Definitive Recordings
1952,Relativity
26011,Tommy Boy
222407,Audio Parallax Records
23881,Street Life Records (2)
27031,Sire
835796,2MR
904636,Spe:c
649,Drop Bass Network
120336,New State Music
4528,Canvas
4528,Canvas
4528,Canvas
21443,Forte Recordings
150791,Big Play Records
4617,Aureus Records
35932,Guesthouse Music
78351,Spinternal Organs
937473,Fit Sound
1261533,Backatcha Records
20114,Deep Tech Records
86513,Umor Rex
114019,Burger Records
10299,Sam Records
436,React
937473,Fit Sound
937473,Fit Sound
564665,Basement Floor Records
399283,Argot (2)
641587,The Bunker New York
1461540,Forriner Music
12907,Ground Control Records
1818,Not On Label
210914,Bath House Etiquette
210914,Bath House Etiquette
1276142,Enclave Records (4)
937473,Fit Sound
31242,Dirt Crew Recordings
109,Ninja Tune
109,Ninja Tune
3055,Transparent Music
165967,Diskant
109,Ninja Tune
38441,M.A.K.E.S.entertainment Records
1000,Warner Bros. Records
88375,7777
190732,Enemy Soil
20459,Detroit Underground
545430,Avenue 66
971342,Galaxy Sound Co.
287,Cajual Records
6229,Illustrious
821,Geffen Records
664858,Spring Theory
30630,Walt Disney Records
315799,Emotional Rescue
710070,forTunea
1276142,Enclave Records (4)
1276142,Enclave Records (4)
214417,Lumberjacks In Hell
2186,Jive
835796,2MR
985741,Katnip
109,Ninja Tune
19495,Up Above Records
23528,Warp Records
237665,Love Unlimited Vibes
732881,Super Rhythm Trax
937473,Fit Sound
765492,Electronic Emergencies
259225,Katalyst Records
263123,Unknown To The Unknown
214417,Lumberjacks In Hell
937473,Fit Sound
232335,100% Silk
852915,Giant (9)
852915,Giant (9)
165220,Merc
980370,Hobo Camp
681,Atlantic
198815,Finale Sessions
227708,Rostrum Records
1004012,Texas Recordings Underground
1004012,Texas Recordings Underground
415,Metroplex
1430382,Another (2)
1430382,Another (2)
117386,Future Times
23528,Warp Records
29882,Dim Mak Records
31242,Dirt Crew Recordings
692469,89:GHOST
23528,Warp Records
23583,Wild West Records
11910,Philadelphia International Records
634456,Infuse
2927,LaFace Records
196050,HNYTRX
878,MCA Records
673076,God Made Us Funky Records
175945,aDepth audio
2739,Profile Records
1403,Nepenta
2311,Interscope Records
937473,Fit Sound
1034494,Hard Times The Label
324413,Chiwax
362940,Saft
1263,Nettwerk
17385,Fox Records
363756,Mood Hut
509824,Houndstooth
1123,Mush
37851,Soft Rocks Recordings
15336,Hiero Imperium
2186,Jive
1315945,The Urgency Of Change
5411,Unidisc
31242,Dirt Crew Recordings
374,Sound Signature
88375,7777
3276,Industrial Strength Records
3264,Luaka Bop
1705,Soiree Records International
1705,Soiree Records International
1030700,Blind Vision Records
1329501,Lowlife Cartel
1216,Rawkus
32850,MN2S
1705,Soiree Records International
18060,Droid Recordings
1471301,Off Path
1705,Soiree Records International
1705,Soiree Records International
553141,Perpetual Rhythms
980200,Vanity Press Records
6339,Circus Company
255285,Reverse Records (2)
19167,High Voltage (US)
63809,6 Hole Records
1785,Form Recordings
48,Wave Music
23528,Warp Records
23528,Warp Records
945,Armed Records
640471,Dip'n Trippy Records
269,Force Inc. Music Works
1123,Mush
86,Compost Records
821,Geffen Records
1123,Mush
29121,Jagjaguwar
980200,Vanity Press Records
980200,Vanity Press Records
8815,Epicentre
1213,Strut
1184482,Civilised Life
3,Seasons Recordings
2593,Freeze Records
1142,Intec Records
32328,Strange Famous Records
194,Matador
2815,Disq
1113,Geushky
1952,Relativity
136312,Not On Label (Common)
217,Primary Recordings
487198,Going Good
35660,Playable Music
650,Electracom
835796,2MR
3051,Hidden Agenda
927,Intuit-Solar
5152,Derailed
7165,Full-E Records
44374,Techno Mafia Recordings
3762,Pocket
3825,Countdown 2000
389,Pro-Jex
8377,Island Records
4241,Def Jam Recordings
864035,Bun The Grid
971967,Waxtefacts
4650,Distort Records
4650,Distort Records
12496,Funky Ass Records
56408,New West Records
2599,Routemaster Records
21661,Easy Star Records
18527,Plain Recordings
1412,Credence
135916,Not On Label (Erykah Badu)
4763,Hotshot
9952,Temporary Residence Limited
3543,Zozan
18866,Sismic Music
1253772,2 B Real Records
29074,Moonshine Music
304,Kobayashi Recordings
225,Internal
25693,Apple Records
3698,Personal Records
12971,Dagored
13160,Cinevox
4432,Laus Records
1313545,Uturn Records
1216,Rawkus
4501,Eruptive
2715,Priority Records
1005,Epic
467,Primevil
1221,Pssst Music
21297,Babygrande
2358,Oxyd Records
465,Mankind
902,10 Records
6614,Coco Machete Records
46978,Chacha Project Recordings
3536,Kennziffer
9685,PV
3536,Kennziffer
240320,Melted Dubs
969,Versatile Records
6,Ruffhouse Records
4241,Def Jam Recordings
177989,Rewind Records (8)
599,Out To Lunch
6310,T.K. Disco
96508,Favorite Gentlemen
144751,Giegling
1114,Evil Deception
163363,Elektrosouls Recordings
1044,Terminal M
438991,White Material
796,Universal Records
692853,Klasse Wrecks
251,Nervous Records
1023264,Neon Finger
31896,Giant Steps
5006,illegal Stockholm
3764,Analog Movement Creations
7974,Reddline Records
50492,Peter's Oldies Trax
635,Frisbee Tracks
400,Fine Audio Recordings
86052,ACP Recordings
739,High Octane Recordings
11375,People Of Rhythm
304056,HOG Records
739,High Octane Recordings
382,NRK Sound Division
15336,Hiero Imperium
37558,Foul Play
4762,Bastard Loud Records
4747,Audio.nl
2294,Parlophone
103056,TBD Records
1486792,FATi Records
20459,Detroit Underground
4241,Def Jam Recordings
739,High Octane Recordings
1356445,Dance Sacred Records
3969,Frictional Recordings
6427,Brif Records
467,Primevil
19078,Thud Rumble
19078,Thud Rumble
801,Theory Recordings
2327,Immortal Records (3)
1359,Hope Recordings
398,Logistic Records
2375,Velocity Recordings (2)
571,Jinxx Records
571,Jinxx Records
7999,Star 69 Records
1413,Data Records
554,Holzplatten
79407,Blacksmith Music
1105,Anticon
677,Wavescape
194365,Mom + Pop
3051,Hidden Agenda
4650,Distort Records
1500235,Unknown Label Milano
347,Planet Rhythm Records
4644,Addict Records
1466,BPitch Control
393,De:Bug Hartwaren
25815,Decon
136,Fuze Recordings
4644,Addict Records
897672,Interwave
849,Nucamp
89238,Third Man Records
31685,Amber Muse
1562943,Hot Piroski
15458,Ein Produkt
30645,Tam Tam Records
4077,Metalbox
486,Chronic
161536,Android Muziq
4060,Tommy Boy Silver Label
4005,Filtered Records
8229,MTA
1110177,Tremors
371548,Affin LTD
3824,Fuse
26166,Synapse
198461,Pets Recordings
796,Universal Records
192268,Not On Label (Blackstreet)
1195806,is / was
4651,Mutant Sound System
1556599,etiket
16061,Signature Records
16061,Signature Records
16061,Signature Records
7999,Star 69 Records
409,Teknotika Records
1000,Warner Bros. Records
2480,Holographic
2480,Holographic
252233,Groovin Recordings
38414,Music Man Records
1211702,Shadow Play
389583,Mother (3)
1583,Concrete
6260,Nettwerk America
1585142,Take It Easy (2)
894294,Key Vinyl
91046,Chestplate
29074,Moonshine Music
169006,Pampa Records
130097,Afro Acid Plastik
320,Formation Records
145,Relief Records
3394,Manifold Records
932,Thirsty Ear
757710,Anarchostar
7331,Tidy Two
1742,Pussyfoot Records Ltd
1433856,Black Hole (6)
13881,Harvard Square Records
527,Technique Recordings
25386,Hyperdub
1809,Bubble Core Records
478,Urban Takeover
198098,Dame-Music
297,FFRR
758,TVT Records
194869,Ambra Recordings
2036,Next Plateau Records Inc.
156564,Studio Sound
29249,The Last Label
5673,Filterless Records
794820,Castanea Records
1851,Rush Hour Recordings
1610,Polydor
3945,Trigger
1370270,Voodoo (7)
9458,Harbor Light Records
764,Hydrogen Dukebox
861095,CGI Records (3)
19641,Jellybean Soul
128,Metalheadz
123115,Great Circles
2482,Select Cuts
211545,Southpaw Records (2)
13,Glasgow Underground
344,31 Records
59,Tresor
34670,The Inc Records
180010,Night Slugs
272,Back 2 Basics
1000,Warner Bros. Records
865,Sony Classical
1543,4 x 4 Recordings
46809,Underground Quality
229,Harthouse
1451,Serial Killers Haircut
26166,Synapse
1028886,Cool 'n' Easy Records
3987,D-Records
863920,Underground Music Xperience
4793,Untidy Trax
34,Statra Recordings
17583,Vendome Records
1063230,Accidental Jnr
3088,Fieber Records
149457,Monkeytown Records
612533,Thermal Recordings
1276142,Enclave Records (4)
400162,Back To Mine
5538,Everlasting Records
257,430 West
29074,Moonshine Music
153423,LuvDisaster
878,MCA Records
614407,Finest Hour Records
43531,Throw Away Records
596989,Birken Ltd
596989,Birken Ltd
12271,Ignition
1195822,was / is
177873,Tag Records (4)
626,Resonant Recordings
12695,Zoo Entertainment
69,Yoshitoshi Recordings
999607,XIII
32774,Royal Crown
25089,Blur Records Los Angeles
59,Tresor
514,V Recordings
8742,PolyGram
4793,Untidy Trax
10845,Underground Sound
15277,Dreck Records
112087,Templar Label Group
14009,Colourforms
971342,Galaxy Sound Co.
1742,Pussyfoot Records Ltd
3885,Medicine Label
936039,null+void Recordings
936039,null+void Recordings
987377,DUPLOC
615958,777 Recordings
2715,Priority Records
7331,Tidy Two
949469,Mean Streets
19337,Tribal Net
501,Imperial Dub Recordings
1748,Sonar Kollektiv
755445,We Buy Gold (2)
927,Intuit-Solar
23458,Eargasmic Recordings
33244,Rhino Records (2)
2097,Fokuz Recordings
929535,Talman Records
755445,We Buy Gold (2)
765787,Different Circles
265,Hymen Records
9627,Premier Sounds
1385,Sonig
3332,Stray Records
5509,Strike Records
5509,Strike Records
1553757,Shotgun Records (84)
2710,Bingo Beats
1005,Epic
1195822,was / is
824561,Absence Seizure
11926,Perfect.Toy Records
11926,Perfect.Toy Records
11926,Perfect.Toy Records
60798,Blast Beat
11926,Perfect.Toy Records
281,Blue Note
86,Compost Records
9176,Select Records
20459,Detroit Underground
1462711,ANS
2160,Comet Records
36436,Profane Existence
11861,Disturbance Records (UK)
806,Far Out Recordings
442,Pork Recordings
686,Chillifunk Records
281,Blue Note
175727,Little Helpers
4645,Audio Illusion Recordings
1234140,Cool Ranch
38655,New Red Archives
4641,Sub/Version
878,MCA Records
7082,Cosmic Sounds
156384,Not On Label (Cro-Mags)
5898,Zod
40877,Toxic Shock
85459,Red Lion Entertainment
2268,Trope Recordings
753966,Juice Records US
753966,Juice Records US
5395,Shewey Trax
3276,Industrial Strength Records
9092,Ropeadope Records
6474,G-Swing
185,Planet Mu
1415555,Osman
46171,CityDeep Music
975964,BANK Records NYC
975964,BANK Records NYC
3054,R2 Records
4644,Addict Records
4650,Distort Records
4644,Addict Records
28832,Big Sur Recordings
20459,Detroit Underground
3847,Definitive Jux
5644,Uncivilized World
2780,White House Records
406110,Razor N Tape
5898,Zod
86,Compost Records
4356,Fischkopf Hamburg
40095,Six Weeks
1206,Schema
806,Far Out Recordings
19066,Ed Banger Records
1217,Stones Throw Records
4644,Addict Records
15336,Hiero Imperium
544635,High Country Recordings
36766,Ubiquity
13469,Tricky Filter
840,Flower Records
185,Planet Mu
7082,Cosmic Sounds
106445,Lip Service Magazine
6646,Six Shooter
260689,Rawax
593254,MyHouse YourHouse
669715,Cahoots Records
9433,Roc-A-Fella Records
3117,Disorient
226514,EG
7155,Hangars Liquides
12131,Gold Standard Laboratories
8895,Honest Jon's Records
44035,Tomato
567148,Virgin EMI Records
104872,Corrupt Redux
634456,Infuse
19466,Blunt Recordings
726,Punish
6074,Eupholus Records
86,Compost Records
26999,Kajmere Sound Recordings
8201,Rhymesayers Entertainment
30654,Shake It! Records
686,Chillifunk Records
2847,Serotonin
33712,Giant Step Records
4638,Praxis
2160,Comet Records
1209979,Canoe (2)
249,Spectral Sound
36766,Ubiquity
171573,Phonica White
86,Compost Records
33712,Giant Step Records
86,Compost Records
2125,Tru Thoughts
2447,Straight Ahead
11336,Ralph Records
11336,Ralph Records
11336,Ralph Records
60798,Blast Beat
362,Arista
1206,Schema
835796,2MR
835796,2MR
27182,Soul Jazz Records
415,Metroplex
3497,Imputor?
109,Ninja Tune
4638,Praxis
2569,American Recordings
1587992,Hundred Flowers
1610393,Dub Plate Style (2)
7154,Frontline Of Sound
11926,Perfect.Toy Records
2160,Comet Records
6257,Epileptik Productions
11727,Corrupt
4776,Sugar Hill Records
28832,Big Sur Recordings
4386,Casa Trax
960087,Webuildmachines
1489865,TZU
45267,Metal Blade Records
1516341,Blind Vision Dubs
25710,White Denim
812393,Diggin' Disco Deep
1213,Strut
8742,PolyGram
1415182,Perfect Location Records
5733,Rage Records
7155,Hangars Liquides
4650,Distort Records
4437,Low Res Records
31971,Halftooth Records
1499409,Factory Music Chicago
23372,Southside Dubstars
6445,Thrust (2)
796,Universal Records
980200,Vanity Press Records
241,Nuphonic
3198,Chrysalis
4241,Def Jam Recordings
1312474,We_r House
1312474,We_r House
3053,Vega Records
240602,Underground Vibe
15482,Mo'Smog Records
149532,Not On Label (Audio Bullys)
3601,Mammoth Records
1407957,Inkal
1407957,Inkal
4233,Databass Records
11358,RCA Victor
322330,Aquasonic Records
2454,Silk Entertainment
459,Balance
1101165,Michigander
1101165,Michigander
971342,Galaxy Sound Co.
4244,Great Jones
109,Ninja Tune
652050,Material Image
6707,Wide Hive Records
551903,Rave Or Die
17296,Blue Collar Detroit
26126,EMI
450121,Lagaffe Tales
4627,Cardiac Records
324,Henry Street Music
1216309,Carpet & Snares Records
30594,Juke Trax
21553,D-Style Records
4233,Databass Records
185,Planet Mu
324,Henry Street Music
7899,System Recordings
1985,Zone Records
1985,Zone Records
3271,X-Trax
4233,Databass Records
2229,Quiet Records
30594,Juke Trax
498,True Playaz
3511,Throw
3461,Moments
8663,Interhit Records
2906,ID Records
61095,Manifest Music
455,C.I.A.
78794,Klockworks
2212,Work
25847,Skint
406110,Razor N Tape
898418,Moonrise Hill Material
1426,Moodmusic
125377,Ornate Music
324413,Chiwax
3110,Floorwax
15482,Mo'Smog Records
894073,Albion Collective
2917,Underground Music Department (UMD)
2311,Interscope Records
1418921,Tilly Jam
967996,Chem Club Records
1318794,Naive (3)
389583,Mother (3)
29791,Icon Recordings
1496355,Na Zrak Records
538,Perlon
272,Back 2 Basics
59,Tresor
54853,Underground Movement Sounds
2118,Easy Street Records
324,Henry Street Music
19534,Mega-Tech Records
35744,Keep On Jumping
2421,Twilight 76 Records
6683,Anxious Records
1261738,Albatross Records (6)
743404,Not On Label (Koffee Brown)
641587,The Bunker New York
1607310,King K Rool Records
1866,Columbia
9100,Perspective Records
617933,Les Yeux Orange
727,Nerven Records
281,Blue Note
619617,Brokntoys
46258,Contagious Recordings
46258,Contagious Recordings
8505,Public Transit Recordings
478,Urban Takeover
43820,Infamous Records
308,Phoenix G.
347326,White Peach
5041,Verve Records
1209979,Canoe (2)
329512,Yo Sucka!
329512,Yo Sucka!
24581,FXHE Records
1101165,Michigander
135009,Dub Thiefs
3561,Shaken Not Stirred
1318794,Naive (3)
75477,Sistrum Recordings
109,Ninja Tune
2294,Parlophone
4066,Real World Records
9092,Ropeadope Records
1525622,Phone Traxxx
670374,Mode Of Expression
2078,Sonic Records
698,Echo
1217,Stones Throw Records
937021,Not On Label (Rusty P's)
1592903,Fixed Rhythms
450019,Chill Records (3)
1380450,Panic Sound Records
97715,Ilian Tape
75477,Sistrum Recordings
1413158,Warehouse Rave
177989,Rewind Records (8)
177989,Rewind Records (8)
91920,Golf Channel Recordings
4233,Databass Records
389583,Mother (3)
3200,LowDown Music
629,Resource Records
1606195,C-KNOW-EVIL
653,Restless Records
389583,Mother (3)
25777,Perc Trax
118111,Galaxy Sound Company
1449287,Tatko
590,Silver Network
223,Basenotic Records
1818,Not On Label
1587128,Kommuna
895,RCA
1470379,Esuoh White
1513117,MO-OB
6210,Fat City
1589924,Johnny Johnny
1498417,SlothBoogie Editz
15140,Secret Mixes Fixes
771981,Art-Aud
1434261,Ladeep Records
1330349,Super Tuff Records
141,Eruption Records
681,Atlantic
22430,Blackground Records
85966,Abucs
173226,Build Recordings
1217,Stones Throw Records
19002,Def Jam South
86,Compost Records
6170,Tempa
6170,Tempa
22912,Hotflush Recordings
2311,Interscope Records
99572,Big Daddy Records
1156,Positiva
611658,Unknown Deetroit
2186,Jive
185,Planet Mu
13377,Rag & Bone
21785,Desert Storm Records
5574,EastWest Records America
1005,Epic
37685,MG77
562421,Razor N Tape Reserve
4241,Def Jam Recordings
25386,Hyperdub
823,Crydamoure
823,Crydamoure
1217,Stones Throw Records
654,Capitol Records
1723,Motown
185,Planet Mu
507,Argon
24169,Epic Street
4208,Napalm
2311,Interscope Records
844233,Jam (15)
8377,Island Records
120340,Dubbed Out
22912,Hotflush Recordings
22912,Hotflush Recordings
22912,Hotflush Recordings
22912,Hotflush Recordings
22912,Hotflush Recordings
22912,Hotflush Recordings
58776,Bad Dog Productions
1259,Sex Trax
507,Argon
183963,Partyline Records
7389,Soot Records
1618224,Hot N Ready
63911,SoBe Entertainment
25386,Hyperdub
439386,124 Recordings
4241,Def Jam Recordings
546499,Mindshift Records
251,Nervous Records
20459,Detroit Underground
597541,Play It Say What Records
